Code,Days to Trade,FlowUS$m,Name,Shares to Trade,Status,days,effective_date,profit,relative_profit
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-36,2021/2/26,91.21844127,-6.188161796
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-37,2021/2/26,88.58397366,-9.195572824
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-38,2021/2/26,88.80351262,-8.258269394
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-39,2021/2/26,89.4895719,-7.317365455
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-40,2021/2/26,91.08122942,-6.00473328
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-41,2021/2/26,88.06256861,-8.527652242
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-42,2021/2/26,87.81558727,-8.874085157
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-43,2021/2/26,84.76948408,-11.98924351
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-44,2021/2/26,75.98792536,-19.96306139
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-45,2021/2/26,78.62239297,-16.85005886
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-46,2021/2/26,82.05268935,-12.24468754
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-47,2021/2/26,78.54006586,-15.28605306
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-48,2021/2/26,78.67727772,-15.36063062
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-49,2021/2/26,77.57958288,-15.95151659
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-50,2021/2/26,79.25356751,-16.12572428
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-51,2021/2/26,75.54884742,-19.3542593
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-52,2021/2/26,76.94840834,-17.53233239
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-53,2021/2/26,76.42700329,-17.39388533
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-54,2021/2/26,76.18002195,-17.43006268
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-55,2021/2/26,76.61909989,-17.03449481
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-56,2021/2/26,77.77167947,-14.69660707
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-57,2021/2/26,82.29967069,-10.22251072
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-58,2021/2/26,82.21734358,-9.460030051
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-59,2021/2/26,68.30406147,-22.93661968
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,0,2021/2/26,100,0
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,1,2021/2/26,106.2568606,3.251482476
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,2,2021/2/26,102.6893524,1.427712091
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,3,2021/2/26,95.58177827,-2.943124424
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,4,2021/2/26,89.90120746,-6.544611514
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,5,2021/2/26,91.46542261,-6.471260389
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,6,2021/2/26,84.44017563,-11.13915633
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,7,2021/2/26,92.89242591,-6.209098842
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,8,2021/2/26,91.98682766,-7.076872134
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,9,2021/2/26,97.47530187,-4.088634809
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,10,2021/2/26,92.72777168,-8.238773326
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,11,2021/2/26,94.37431394,-7.652315128
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,12,2021/2/26,92.86498353,-9.251546121
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,13,2021/2/26,93.49615807,-9.026895065
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,14,2021/2/26,92.48079034,-6.941753786
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,15,2021/2/26,89.2974753,-10.87603435
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,16,2021/2/26,90.55982437,-10.84394372
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,17,2021/2/26,93.57848518,-6.689473143
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,18,2021/2/26,77.05817783,-21.19490066
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,19,2021/2/26,85.86717892,-12.50559014
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,20,2021/2/26,87.23929748,-12.35425485
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,21,2021/2/26,83.64434687,-15.34976714
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,22,2021/2/26,87.04720088,-11.83889599
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,23,2021/2/26,88.6388584,-11.77441141
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,24,2021/2/26,92.0417124,-10.13955174
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,25,2021/2/26,93.74313941,-10.09264421
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,26,2021/2/26,88.28210757,-15.48136141
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,27,2021/2/26,85.7025247,-19.12572804
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,28,2021/2/26,84.16575192,-21.19978189
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,29,2021/2/26,81.80570801,-23.17937804
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-1,2021/2/26,101.9587977,-0.206025878
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-2,2021/2/26,99.15569065,-2.411657313
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-3,2021/2/26,100.4728132,-3.154259541
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-4,2021/2/26,96.7240797,-7.076474425
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-5,2021/2/26,98.44647079,-6.885057097
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-6,2021/2/26,100.7092199,-4.029249514
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-7,2021/2/26,103.7825059,-0.378344893
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-8,2021/2/26,103.9513678,1.260959206
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-9,2021/2/26,95.50827423,-5.157606778
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-10,2021/2/26,96.75785208,-2.87887611
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-11,2021/2/26,102.5667004,2.772486548
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-12,2021/2/26,104.3566363,4.122170284
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-13,2021/2/26,108.9159068,8.214740181
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-14,2021/2/26,108.2404593,8.348658592
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-15,2021/2/26,109.658899,10.40015305
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-16,2021/2/26,112.6646403,12.77590879
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-17,2021/2/26,113.5764944,11.74522262
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-18,2021/2/26,114.9273894,13.20760549
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-19,2021/2/26,127.6933468,24.4116409
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-20,2021/2/26,131.678487,28.89515949
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-21,2021/2/26,125.2955083,22.09855388
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-22,2021/2/26,124.3498818,22.24073662
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-23,2021/2/26,121.5805471,19.94761217
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-24,2021/2/26,121.8844985,19.40113275
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-25,2021/2/26,126.6464032,25.01357089
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-26,2021/2/26,123.9446133,22.32526597
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-27,2021/2/26,132.1850726,29.63251212
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-28,2021/2/26,134.8193178,31.99069922
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-29,2021/2/26,122.559946,21.92110623
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-30,2021/2/26,128.1661601,26.42702068
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-31,2021/2/26,125.9371834,24.02431185
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-32,2021/2/26,114.7585275,13.56743769
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-33,2021/2/26,105.5386694,4.980223914
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-34,2021/2/26,107.2610605,7.435522115
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-35,2021/2/26,101.6548463,2.681072466
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-36,2021/2/26,99.02060115,1.717253525
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-37,2021/2/26,95.10300574,-1.191060362
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-38,2021/2/26,97.46707194,0.652949352
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-39,2021/2/26,99.49341439,2.699889793
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-40,2021/2/26,97.23066532,1.39036197
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-41,2021/2/26,94.56264775,-1.824984174
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-42,2021/2/26,90.13846673,-5.521416123
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-43,2021/2/26,92.43498818,-5.04266722
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-44,2021/2/26,87.20027018,-9.54576049
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-45,2021/2/26,85.68051334,-11.34984253
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-46,2021/2/26,87.47044917,-8.480136628
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-47,2021/2/26,86.5248227,-9.43287038
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-48,2021/2/26,86.1195542,-9.891927892
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-49,2021/2/26,82.77608916,-12.61046853
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-50,2021/2/26,84.49848024,-11.63142889
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-51,2021/2/26,84.09321175,-11.99931437
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-52,2021/2/26,84.83620399,-12.34529975
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-53,2021/2/26,86.1195542,-11.24509153
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-54,2021/2/26,86.1195542,-12.04238589
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-55,2021/2/26,82.40459304,-15.68765643
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-56,2021/2/26,84.59979737,-13.69890505
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-57,2021/2/26,84.39716312,-13.97443304
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-58,2021/2/26,78.68963188,-17.96689101
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,-59,2021/2/26,79.93920973,-17.18900369
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,0,2021/2/26,100,0
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,1,2021/2/26,100.6754475,-0.530549392
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,2,2021/2/26,98.75042215,-1.235636871
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,3,2021/2/26,97.53461668,-4.398200245
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,4,2021/2/26,94.32624113,-5.514492067
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,5,2021/2/26,90.74636947,-9.051477852
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,6,2021/2/26,82.0668693,-15.43486078
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,7,2021/2/26,76.15670382,-19.57470205
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,8,2021/2/26,77.10233029,-18.58476767
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,9,2021/2/26,78.55454238,-19.38653927
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,10,2021/2/26,77.54137116,-20.8626922
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,11,2021/2/26,76.46065518,-20.99922633
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,12,2021/2/26,81.89800743,-16.32525927
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,13,2021/2/26,84.90374873,-13.28581968
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,14,2021/2/26,87.67308342,-11.01568131
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,15,2021/2/26,87.97703479,-9.047342313
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,16,2021/2/26,89.12529551,-9.004094745
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,17,2021/2/26,88.99020601,-8.229247837
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,18,2021/2/26,86.45727795,-9.49551356
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,19,2021/2/26,86.05200946,-9.801921391
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,20,2021/2/26,89.12529551,-8.28845141
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,21,2021/2/26,90.4424181,-7.454905653
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,22,2021/2/26,93.27929753,-5.227325454
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,23,2021/2/26,86.5248227,-11.56103194
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,24,2021/2/26,89.32792975,-9.453833697
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,25,2021/2/26,88.99020601,-10.30624784
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,26,2021/2/26,88.99020601,-10.26563891
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,27,2021/2/26,87.87571766,-11.28489433
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,28,2021/2/26,87.47044917,-11.77363768
600862.SH,0.21,29.82,Avic Aviation HighTechnology Co Ltd,6233000,Add,29,2021/2/26,92.90780142,-5.427853701
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-1,2021/2/26,102.9238754,0.759051851
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-2,2021/2/26,102.5778547,1.010506713
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-3,2021/2/26,103.200692,-0.426380738
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-4,2021/2/26,103.8927336,0.092179436
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-5,2021/2/26,107.5951557,2.263627825
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-6,2021/2/26,108.615917,3.877447583
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-7,2021/2/26,108.2525952,4.091744353
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-8,2021/2/26,109.2214533,6.531044712
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-9,2021/2/26,109.2041522,8.538271239
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-10,2021/2/26,104.6712803,5.03455209
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-11,2021/2/26,103.2525952,3.458381264
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-12,2021/2/26,103.1487889,2.91432294
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-13,2021/2/26,106.5224913,5.821324742
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-14,2021/2/26,105.3979239,5.506123163
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-15,2021/2/26,105.5536332,6.294887251
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-16,2021/2/26,110.8131488,10.92441726
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-17,2021/2/26,111.5916955,9.760423696
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-18,2021/2/26,111.6435986,9.923814709
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-19,2021/2/26,117.6470588,14.36535288
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-20,2021/2/26,118.9446367,16.16130917
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-21,2021/2/26,123.0968858,19.89993142
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-22,2021/2/26,120.2249135,18.11576832
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-23,2021/2/26,120.5536332,18.92069828
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-24,2021/2/26,117.733564,15.25019829
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-25,2021/2/26,117.733564,16.10073166
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-26,2021/2/26,116.7647059,15.14535855
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-27,2021/2/26,121.5743945,19.02183397
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-28,2021/2/26,127.3529412,24.5243226
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-29,2021/2/26,117.6643599,17.02552012
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-30,2021/2/26,123.1487889,21.40964952
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-31,2021/2/26,126.2110727,24.29820113
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-32,2021/2/26,125.1038062,23.91271639
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-33,2021/2/26,125.9515571,25.39311164
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-34,2021/2/26,129.4982699,29.67273156
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-35,2021/2/26,130.2249135,31.25113963
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-36,2021/2/26,121.4532872,24.14993957
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-37,2021/2/26,117.8892734,21.59520725
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-38,2021/2/26,116.6608997,19.84677707
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-39,2021/2/26,115.1730104,18.37948579
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-40,2021/2/26,113.3217993,17.48149596
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-41,2021/2/26,113.8927336,17.50510164
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-42,2021/2/26,109.6885813,14.02869846
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-43,2021/2/26,112.3702422,14.89258682
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-44,2021/2/26,109.6020761,12.85604546
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-45,2021/2/26,112.3702422,15.33988634
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-46,2021/2/26,103.8235294,7.872943612
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-47,2021/2/26,106.4013841,10.44369101
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-48,2021/2/26,102.8546713,6.843189184
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-49,2021/2/26,104.6539792,9.267421553
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-50,2021/2/26,104.1522491,8.02234
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-51,2021/2/26,104.9307958,8.838269726
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-52,2021/2/26,110.2941176,13.11261391
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-53,2021/2/26,109.7750865,12.41044077
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-54,2021/2/26,110.2076125,12.04567237
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-55,2021/2/26,114.1522491,16.05999967
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-56,2021/2/26,117.6470588,19.34835641
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-57,2021/2/26,117.6816609,19.31006474
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-58,2021/2/26,112.7854671,16.12894424
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,-59,2021/2/26,108.9100346,11.78182118
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,0,2021/2/26,100,0
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,1,2021/2/26,100.6920415,-0.513955353
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,2,2021/2/26,98.47750865,-1.508550375
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,3,2021/2/26,99.72318339,-2.209633537
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,4,2021/2/26,94.11764706,-5.723086143
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,5,2021/2/26,95.3633218,-4.434525523
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,6,2021/2/26,88.71972318,-8.7820069
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,7,2021/2/26,83.02768166,-12.70372421
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,8,2021/2/26,83.11418685,-12.57291111
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,9,2021/2/26,85.03460208,-12.90647958
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,10,2021/2/26,85.67474048,-12.72932287
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,11,2021/2/26,81.48788927,-15.97199224
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,12,2021/2/26,82.38754325,-15.83572345
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,13,2021/2/26,82.69896194,-15.49060647
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,14,2021/2/26,84.68858131,-14.00018341
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,15,2021/2/26,84.25605536,-12.76832174
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,16,2021/2/26,87.30103806,-10.82835219
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,17,2021/2/26,87.66435986,-9.555093987
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,18,2021/2/26,90.58823529,-5.364556212
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,19,2021/2/26,88.32179931,-7.53213154
601995.SH,0.13,39.58,China International CapitalCorp Ltd,4034488,Add,20,2021/2/26,88.09688581,-9.316861105
